,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,first_time,goal,location_x,location_y,distance,angle
4453,2,77,"[108.0, 35.0]",1.0,Jasmine Matthews,From Free Kick,Bristol City WFC,Left Defensive Midfield,0.009166201,Normal,Head,Open Play,0,0,108.0,35.0,13.0,0.5603598769048433
4454,2,85,"[84.6, 30.5]",0.0,Jade Bailey,From Throw In,Liverpool WFC,Left Center Midfield,0.011536422,Normal,Right Foot,Open Play,0,0,84.6,30.5,36.65255789163971,0.21019642124950097
4455,2,87,"[94.9, 53.1]",1.0,Rachel Furness,From Throw In,Liverpool WFC,Center Defensive Midfield,0.01760933,Normal,Left Foot,Open Play,0,0,94.9,53.1,28.3128945888618,0.2502369238692389
4456,2,90,"[112.8, 45.1]",1.0,Megan Wynne,From Throw In,Bristol City WFC,Center Forward,0.15884097,Normal,Left Foot,Open Play,1,0,112.8,45.1,8.823264701911649,0.7498334252040794
4457,1,8,"[95.8, 58.4]",0.0,Jordan Nobbs,Regular Play,Arsenal WFC,Center Defensive Midfield,0.020773772,Normal,Right Foot,Open Play,0,0,95.8,58.4,30.400657887618156,0.21002531112514913
4458,1,9,"[104.2, 59.2]",0.0,Bethany England,Regular Play,Chelsea FCW,Left Wing,0.020497773,Normal,Left Foot,Open Play,0,1,104.2,59.2,24.865236777477104,0.20686688093726913
4459,1,10,"[117.8, 39.7]",0.0,Bethany England,Regular Play,Chelsea FCW,Left Wing,0.34998247,Normal,Head,Open Play,0,0,117.8,39.7,2.2203603311174542,2.1322505923221318
4460,1,12,"[117.5, 44.8]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Right Wing,0.21189252,Normal,Head,Open Play,0,1,117.5,44.8,5.412023651093921,0.9842952236204507
4461,1,15,"[109.7, 48.2]",1.0,Magdalena Lilly Eriksson,From Corner,Chelsea FCW,Left Center Back,0.04339353,Normal,Right Foot,Open Play,1,0,109.7,48.2,13.165485179058157,0.4824586674755219
4462,1,17,"[113.4, 27.6]",1.0,Katie McCabe,From Throw In,Arsenal WFC,Left Wing Back,0.052159827,Normal,Left Foot,Open Play,0,0,113.4,27.6,14.047063750122296,0.283362023021309
4463,1,19,"[99.9, 27.0]",0.0,Sophie Louise Ingle,From Free Kick,Chelsea FCW,Center Defensive Midfield,0.011479631,Half Volley,Left Foot,Open Play,1,1,99.9,27.0,23.937627284256887,0.2810432923485721
4464,1,23,"[106.9, 38.6]",1.0,Magdalena Lilly Eriksson,From Free Kick,Chelsea FCW,Left Center Back,0.018079758,Normal,Head,Open Play,0,0,106.9,38.6,13.174596768022916,0.5869180529622641
4465,1,32,"[113.0, 29.6]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Right Wing,0.25138766,Half Volley,Left Foot,Open Play,0,0,113.0,29.6,12.536347155371853,0.37766950528999715
4466,1,34,"[115.3, 40.0]",0.0,Samantha May Kerr,From Corner,Chelsea FCW,Right Wing,0.25664604,Volley,Left Foot,Open Play,1,0,115.3,40.0,4.700000000000003,1.4102226962288629
4467,1,45,"[86.7, 31.4]",0.0,Kim Little,From Free Kick,Arsenal WFC,Left Center Midfield,0.01941396,Normal,Right Foot,Free Kick,0,0,86.7,31.4,34.39258641044607,0.22445983583361837
4468,2,49,"[101.6, 45.7]",1.0,So-Yun Ji,From Throw In,Chelsea FCW,Center Forward,0.09870607,Half Volley,Right Foot,Open Play,0,0,101.6,45.7,19.26265817585933,0.39301991713293993
4469,2,58,"[110.0, 51.9]",1.0,Samantha May Kerr,From Counter,Chelsea FCW,Right Wing,0.11162243,Normal,Right Foot,Open Play,0,0,110.0,51.9,15.543809056984712,0.3407617805831311
4470,2,59,"[113.0, 32.6]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Right Wing,0.21811609,Half Volley,Right Foot,Open Play,1,0,113.0,32.6,10.186265262597473,0.5679669135968699
4471,2,63,"[88.9, 26.1]",0.0,So-Yun Ji,From Free Kick,Chelsea FCW,Center Forward,0.0106532,Normal,Right Foot,Open Play,0,0,88.9,26.1,34.0649379861464,0.2140715666698304
4472,2,65,"[113.3, 30.2]",0.0,Vivianne Miedema,From Free Kick,Arsenal WFC,Right Center Forward,0.17818953,Lob,Left Foot,Open Play,0,0,113.3,30.2,11.871394189394945,0.4052878029163978
4473,2,67,"[111.6, 37.0]",0.0,Guro Reiten,From Keeper,Chelsea FCW,Left Center Midfield,0.1476270999999999,Normal,Head,Open Play,0,1,111.6,37.0,8.919641248391109,0.8132282353548405
4474,2,73,"[113.2, 49.8]",0.0,Bethany Mead,Regular Play,Arsenal WFC,Center Defensive Midfield,0.02547972,Normal,Head,Open Play,0,1,113.2,49.8,11.928118040998752,0.4067635133479356
4475,2,77,"[92.5, 44.7]",0.0,Lia Wälti,From Free Kick,Arsenal WFC,Right Center Midfield,0.0138318185,Normal,Right Foot,Open Play,0,0,92.5,44.7,27.898745491509114,0.2809518328717126
4476,2,78,"[112.7, 36.7]",1.0,Magdalena Lilly Eriksson,From Corner,Chelsea FCW,Left Center Back,0.042524476,Normal,Head,Open Play,0,0,112.7,36.7,8.011242100947888,0.8809962820612892
4477,2,79,"[96.4, 54.5]",0.0,Bethany Mead,From Throw In,Arsenal WFC,Center Defensive Midfield,0.018143913,Normal,Left Foot,Open Play,0,0,96.4,54.5,27.69855591903664,0.24622802057604773
4478,2,88,"[87.4, 37.4]",0.0,So-Yun Ji,Regular Play,Chelsea FCW,Center Forward,0.020585142,Normal,Left Foot,Open Play,0,0,87.4,37.4,32.70351663047874,0.242672460121621
4479,2,89,"[92.9, 56.8]",1.0,Lisa Evans,From Throw In,Arsenal WFC,Left Center Back,0.014982892,Normal,Right Foot,Open Play,0,0,92.9,56.8,31.884949427590435,0.21336148309018546
4480,2,90,"[109.7, 47.5]",0.0,Bethany Mead,From Throw In,Arsenal WFC,Center Defensive Midfield,0.04658712,Normal,Right Foot,Open Play,1,0,109.7,47.5,12.741271522104846,0.5128240962271127
4481,1,10,"[112.1, 40.1]",1.0,Jill Scott,From Corner,Manchester City WFC,Right Defensive Midfield,0.13067329,Normal,Head,Open Play,0,0,112.1,40.1,7.900632886041477,0.9372933544632727
4482,1,10,"[115.0, 41.6]",0.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.37003672,Half Volley,Right Foot,Open Play,1,1,115.0,41.6,5.249761899362675,1.2894615754994356
4483,1,13,"[113.5, 32.5]",0.0,Lauren Hemp,Regular Play,Manchester City WFC,Left Midfield,0.050312154,Normal,Head,Open Play,0,0,113.5,32.5,9.924716620639604,0.5624036448162875
4484,1,21,"[98.0, 27.6]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Defensive Midfield,0.074349016,Lob,Left Foot,Open Play,0,0,98.0,27.6,25.253910588263356,0.275850850894096
4485,1,22,"[91.0, 28.3]",0.0,Stephanie Houghton,From Free Kick,Manchester City WFC,Right Center Back,0.036279194,Normal,Right Foot,Free Kick,0,0,91.0,28.3,31.271232786700303,0.23667158578487066
4486,1,23,"[111.4, 43.5]",1.0,Jill Scott,From Corner,Manchester City WFC,Right Defensive Midfield,0.031443663,Normal,Head,Open Play,0,0,111.4,43.5,9.284934033152842,0.7752553560620462
4487,1,23,"[93.7, 48.3]",0.0,Tessa Wullaert,From Throw In,Manchester City WFC,Right Midfield,0.02434329,Normal,Left Foot,Open Play,0,0,93.7,48.3,27.578614903580633,0.27539528112267425
4488,1,24,"[110.8, 40.1]",1.0,Ellen White,From Free Kick,Manchester City WFC,Center Forward,0.07288047,Normal,Head,Open Play,0,0,110.8,40.1,9.200543462209179,0.8201820191199886
4489,1,25,"[115.6, 38.7]",0.0,Stephanie Houghton,From Corner,Manchester City WFC,Right Center Back,0.32268098,Volley,Right Foot,Open Play,1,0,115.6,38.7,4.58802789878179,1.4283027321938855
4490,1,26,"[86.4, 53.8]",0.0,Caroline Weir,From Free Kick,Manchester City WFC,Left Defensive Midfield,0.017758401,Normal,Left Foot,Free Kick,0,0,86.4,53.8,36.32354608239674,0.2033785707776948
4491,1,27,"[98.4, 36.0]",0.0,Stephanie Houghton,From Corner,Manchester City WFC,Right Center Back,0.050760604,Normal,Right Foot,Open Play,1,0,98.4,36.0,21.967248348393564,0.35470565201094073
4492,1,30,"[108.1, 42.8]",0.0,Ellen White,From Throw In,Manchester City WFC,Center Forward,0.24908492,Volley,Left Foot,Open Play,1,0,108.1,42.8,12.224974437601091,0.6196467133011526
4493,1,31,"[105.2, 49.5]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Center Attacking Midfield,0.08019387,Normal,Right Foot,Open Play,0,1,105.2,49.5,17.586642658563342,0.3836885181401892
4494,1,32,"[85.2, 39.7]",1.0,Jill Scott,Regular Play,Manchester City WFC,Right Defensive Midfield,0.01596596,Normal,Right Foot,Open Play,0,0,85.2,39.7,34.801293079424504,0.22886397015869395
4495,1,36,"[104.7, 43.5]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Center Attacking Midfield,0.14482808,Normal,Right Foot,Open Play,1,1,104.7,43.5,15.695222202950806,0.4884418683786211
4496,1,38,"[110.6, 31.1]",0.0,Lauren Hemp,Regular Play,Manchester City WFC,Left Midfield,0.3611713,Normal,Left Foot,Open Play,0,1,110.6,31.1,12.944883158993754,0.46055516233817617
4497,1,41,"[98.1, 46.2]",1.0,Alisha Lehmann,From Corner,West Ham United LFC,Right Wing,0.016978225,Normal,Right Foot,Open Play,0,0,98.1,46.2,22.760711763914596,0.33575624038101737
4498,2,46,"[94.5, 31.3]",0.0,Lauren Hemp,From Throw In,Manchester City WFC,Left Midfield,0.029893951,Normal,Left Foot,Open Play,1,0,94.5,31.3,26.943273743181244,0.27980963074495707
4499,2,47,"[102.1, 28.9]",0.0,Ellen White,Regular Play,Manchester City WFC,Center Forward,0.11890871,Normal,Right Foot,Open Play,1,0,102.1,28.9,21.062288574606516,0.32313899438351135
4500,2,52,"[105.1, 50.8]",0.0,Tessa Wullaert,Regular Play,Manchester City WFC,Right Midfield,0.19217129,Normal,Right Foot,Open Play,0,1,105.1,50.8,18.40244548966251,0.3538877636583938
4501,2,53,"[87.4, 41.2]",1.0,Georgia Stanway,From Counter,Manchester City WFC,Center Attacking Midfield,0.018384317,Normal,Right Foot,Open Play,0,0,87.4,41.2,32.62207841324644,0.2438559763343163
4502,2,56,"[110.0, 28.2]",1.0,Leanne Kiernan,From Free Kick,West Ham United LFC,Left Wing,0.20215571,Normal,Left Foot,Open Play,0,0,110.0,28.2,15.467385040788246,0.3441018441038141
4503,2,56,"[93.2, 40.7]",0.0,Tessel Middag,From Free Kick,West Ham United LFC,Right Defensive Midfield,0.009502848,Normal,Right Foot,Open Play,1,0,93.2,40.7,26.80914023239089,0.2961252958586254
4504,2,57,"[92.0, 38.9]",1.0,Lauren Hemp,From Goal Kick,Manchester City WFC,Left Midfield,0.029939461,Normal,Left Foot,Open Play,0,0,92.0,38.9,28.021598812344738,0.2833712232639651
4505,2,72,"[101.1, 33.4]",0.0,Lauren Hemp,From Counter,Manchester City WFC,Left Midfield,0.15963653,Normal,Left Foot,Open Play,0,0,101.1,33.4,20.01924074484345,0.374424475684613
4506,2,73,"[105.0, 39.3]",0.0,Kate Longhurst,From Goal Kick,West Ham United LFC,Left Defensive Midfield,0.054851435,Half Volley,Right Foot,Open Play,1,0,105.0,39.3,15.016324450410627,0.5201941864880368
4507,2,75,"[104.1, 22.0]",0.0,Pauline Bremer,From Counter,Manchester City WFC,Center Forward,0.090810835,Normal,Left Foot,Open Play,0,0,104.1,22.0,24.016869071550524,0.22304110876885516
4508,2,76,"[110.8, 32.2]",0.0,Pauline Bremer,From Throw In,Manchester City WFC,Center Forward,0.034808483,Normal,Head,Open Play,0,0,110.8,32.2,12.061509026651683,0.5168808861013008
4509,2,76,"[89.4, 41.6]",0.0,Caroline Weir,From Goal Kick,West Ham United LFC,Left Defensive Midfield,0.016318506,Normal,Right Foot,Open Play,0,0,89.4,41.6,30.64180151361861,0.2592747260631536
4510,2,81,"[112.7, 57.4]",0.0,Adriana Kristina Leon,From Throw In,West Ham United LFC,Center Forward,0.014435583,Half Volley,Right Foot,Open Play,1,0,112.7,57.4,18.869287214942695,0.17008026177354213
4511,2,82,"[100.5, 61.5]",1.0,Jacinta Galabadaarachchi,From Throw In,West Ham United LFC,Left Wing,0.006362537,Normal,Right Foot,Open Play,0,0,100.5,61.5,29.025850547399983,0.1865530326726424
4512,2,83,"[99.0, 24.9]",1.0,Alisha Lehmann,From Throw In,West Ham United LFC,Right Wing,0.026583938,Normal,Right Foot,Open Play,0,0,99.0,24.9,25.865227623200997,0.2518093938531696
4513,2,85,"[110.6, 24.5]",1.0,Pauline Bremer,Regular Play,Manchester City WFC,Center Forward,0.025154017,Normal,Right Foot,Open Play,0,0,110.6,24.5,18.127603261324982,0.23606999443306648
4514,2,85,"[107.5, 42.8]",0.0,Tessa Wullaert,Regular Play,Manchester City WFC,Right Midfield,0.27604228,Normal,Right Foot,Open Play,0,0,107.5,42.8,12.809761902549164,0.5939317252457976
4515,2,87,"[97.6, 54.8]",1.0,Pauline Bremer,From Counter,Manchester City WFC,Center Forward,0.15440467,Normal,Right Foot,Open Play,1,0,97.6,54.8,26.84771871127974,0.24898077623128462
4516,2,88,"[102.3, 55.2]",1.0,Katharina Baunach,Regular Play,West Ham United LFC,Right Defensive Midfield,0.034428384,Normal,Left Foot,Open Play,0,0,102.3,55.2,23.330880823492286,0.26186014161848115
4517,2,90,"[110.2, 30.7]",0.0,Pauline Bremer,Regular Play,Manchester City WFC,Center Forward,0.24689586,Normal,Right Foot,Open Play,1,0,110.2,30.7,13.510366390294527,0.4400045163001416
4518,2,92,"[112.2, 56.2]",1.0,Wiktoria Kiszkis,From Throw In,West Ham United LFC,Center Forward,0.029007034,Normal,Right Foot,Open Play,1,0,112.2,56.2,17.97998887652604,0.20034776543380417
4519,2,93,"[108.3, 34.2]",0.0,Laura Vetterlein,Regular Play,West Ham United LFC,Left Back,0.05311601,Normal,Head,Open Play,0,0,108.3,34.2,13.058713566044705,0.5446057210110438
4520,1,0,"[116.2, 27.3]",0.0,Leah Galton,From Free Kick,Manchester United,Left Wing,0.06530937,Normal,Right Foot,Open Play,0,0,116.2,27.3,13.256319247815359,0.18807190505501864
4521,1,6,"[114.8, 38.5]",0.0,Jade Moore,From Corner,Reading WFC,Right Defensive Midfield,0.27036214,Backheel,Right Foot,Open Play,1,0,114.8,38.5,5.412023651093926,1.261573178433084
4522,1,15,"[114.7, 46.7]",0.0,Kirsty Hanson,From Free Kick,Manchester United,Right Wing,0.24781527,Volley,Left Foot,Open Play,1,1,114.7,46.7,8.542833253669418,0.6397277543208157
4523,1,22,"[109.9, 33.9]",0.0,Remi Allen,From Throw In,Reading WFC,Left Defensive Midfield,0.048240263,Normal,Head,Open Play,0,0,109.9,33.9,11.799152511939148,0.5803981873938742
4524,1,25,"[116.5, 24.1]",0.0,Amalie Vevle Eikeland,From Free Kick,Reading WFC,Left Wing,0.02832347,Normal,Left Foot,Open Play,0,0,116.5,24.1,16.28066337714775,0.11195263714165091
4525,1,26,"[98.9, 52.2]",1.0,Katie Zelem,From Goal Kick,Manchester United,Left Center Midfield,0.049241308,Normal,Left Foot,Open Play,0,0,98.9,52.2,24.373140954747704,0.2841162655858429
4526,1,33,"[112.9, 30.8]",1.0,Leah Galton,Regular Play,Manchester United,Left Wing,0.10821456,Normal,Left Foot,Open Play,1,0,112.9,30.8,11.621101496846153,0.44516887159798785
4527,1,38,"[116.0, 19.6]",0.0,Brooke Chaplen,From Throw In,Reading WFC,Right Wing,0.026589498,Normal,Right Foot,Open Play,0,0,116.0,19.6,20.788458336298053,0.07674249074645792
4528,1,51,"[100.3, 31.1]",0.0,Katie Zelem,Regular Play,Manchester United,Left Center Midfield,0.02957826,Normal,Left Foot,Open Play,1,0,100.3,31.1,21.617122842783683,0.33597387569549775
4529,2,47,"[93.8, 40.9]",0.0,Fara Williams,From Goal Kick,Reading WFC,Center Attacking Midfield,0.054933257,Half Volley,Left Foot,Open Play,0,0,93.8,40.9,26.21545345783666,0.30266006349243313
4530,2,70,"[99.0, 25.8]",0.0,Fara Williams,From Free Kick,Reading WFC,Center Attacking Midfield,0.050691035,Normal,Right Foot,Free Kick,0,0,99.0,25.8,25.350345165302976,0.261936836326382
4531,2,73,"[94.3, 35.9]",0.0,Amalie Vevle Eikeland,From Throw In,Reading WFC,Left Wing,0.030379841,Normal,Left Foot,Open Play,0,0,94.3,35.9,26.024987992312315,0.3014290772457316
4532,2,73,"[103.7, 49.4]",0.0,Jessica Sigsworth,From Counter,Manchester United,Right Wing,0.16533317,Normal,Right Foot,Open Play,0,0,103.7,49.4,18.81621641032011,0.36815468218547154
4533,2,76,"[100.3, 59.5]",0.0,Fara Williams,From Free Kick,Reading WFC,Center Attacking Midfield,0.05391095,Normal,Left Foot,Free Kick,0,0,100.3,59.5,27.71894658893083,0.20649387230994912
4534,2,77,"[102.2, 55.4]",0.0,Amalie Vevle Eikeland,Regular Play,Reading WFC,Left Wing,0.024462398,Normal,Right Foot,Open Play,0,0,102.2,55.4,23.537204591879636,0.2587504562748136
4535,2,80,"[116.3, 50.1]",0.0,Sophie Howard,From Corner,Reading WFC,Left Center Back,0.033511195,Half Volley,Right Foot,Open Play,1,0,116.3,50.1,10.756393447619889,0.2886017644750187
4536,2,84,"[107.1, 40.6]",0.0,Jessica Sigsworth,From Counter,Manchester United,Right Wing,0.48308408,Normal,Right Foot,Open Play,0,1,107.1,40.6,12.913945950018537,0.6002380300429524
4537,2,87,"[114.0, 36.3]",1.0,Remi Allen,From Throw In,Reading WFC,Left Defensive Midfield,0.111251116,Normal,Head,Open Play,0,0,114.0,36.3,7.049113419430845,0.9588130813113311
4538,1,2,"[109.0, 31.7]",0.0,Guro Reiten,Regular Play,Chelsea FCW,Left Midfield,0.109179094,Normal,Right Foot,Open Play,1,1,109.0,31.7,13.780058055030104,0.4684894638618324
4539,1,4,"[100.4, 32.7]",0.0,Sophie Louise Ingle,Regular Play,Chelsea FCW,Right Center Midfield,0.030732272,Normal,Left Foot,Open Play,0,0,100.4,32.7,20.91530540059121,0.35618087907977425
4540,1,9,"[115.6, 38.7]",0.0,Guro Reiten,From Throw In,Chelsea FCW,Left Midfield,0.50245684,Volley,Left Foot,Open Play,1,1,115.6,38.7,4.58802789878179,1.4283027321938855
4541,1,11,"[105.7, 36.3]",0.0,Millie Bright,From Corner,Chelsea FCW,Right Center Back,0.029373279,Normal,Head,Open Play,0,0,105.7,36.3,14.770917371646215,0.5149173129536039
4542,1,15,"[107.9, 50.5]",0.0,Erin Cuthbert,From Throw In,Chelsea FCW,Right Midfield,0.18080325,Normal,Right Foot,Open Play,1,0,107.9,50.5,16.0206117236515,0.3824249086549594
4543,1,16,"[107.9, 28.8]",0.0,So-Yun Ji,Regular Play,Chelsea FCW,Left Center Midfield,0.118366055,Normal,Right Foot,Open Play,0,1,107.9,28.8,16.487874332369223,0.36170151931491545
4544,1,26,"[105.7, 43.0]",1.0,Bethany England,From Free Kick,Chelsea FCW,Left Center Forward,0.020231737,Normal,Head,Open Play,0,0,105.7,43.0,14.611296999240004,0.5250372543893755
4545,1,29,"[103.0, 30.5]",0.0,Francesca Kirby,From Throw In,Chelsea FCW,Right Center Forward,0.04614344,Normal,Right Foot,Open Play,1,0,103.0,30.5,19.474342094150447,0.3582426075556242
4546,1,35,"[94.7, 35.7]",0.0,So-Yun Ji,From Corner,Chelsea FCW,Left Center Midfield,0.058428157,Normal,Right Foot,Open Play,0,0,94.7,35.7,25.662813563598203,0.3051428445044138
4547,1,37,"[107.5, 58.1]",0.0,Guro Reiten,From Corner,Chelsea FCW,Left Midfield,0.02567295,Normal,Left Foot,Open Play,1,0,107.5,58.1,21.99681795169474,0.21057070858492585
4548,1,41,"[114.8, 47.6]",0.0,Francesca Kirby,From Corner,Chelsea FCW,Right Center Forward,0.09104312,Normal,Head,Open Play,0,0,114.8,47.6,9.208691546577073,0.5438324563021227
4549,1,46,"[108.9, 26.7]",0.0,Jonna Ann-Charlotte Andersson,From Throw In,Chelsea FCW,Left Back,0.027391678,Volley,Left Foot,Open Play,0,0,108.9,26.7,17.32339458651219,0.30294499343502423
4550,2,47,"[114.2, 51.9]",0.0,Bethany England,Regular Play,Chelsea FCW,Left Center Forward,0.13255669,Normal,Right Foot,Open Play,1,0,114.2,51.9,13.238202294873723,0.2835167869428416
4551,2,52,"[111.6, 31.1]",0.0,Francesca Kirby,From Throw In,Chelsea FCW,Right Center Forward,0.092957325,Normal,Left Foot,Open Play,1,0,111.6,31.1,12.238055401083953,0.4655296644950758
4552,2,60,"[88.1, 52.3]",0.0,Charlie Wellings,From Free Kick,Bristol City WFC,Left Midfield,0.008479817,Normal,Right Foot,Open Play,0,0,88.1,52.3,34.189179574830405,0.21784223407955008
4553,2,63,"[90.5, 30.2]",0.0,So-Yun Ji,From Throw In,Chelsea FCW,Left Center Midfield,0.015052855,Normal,Right Foot,Open Play,0,0,90.5,30.2,31.085205484281424,0.24342063844850967
4554,2,64,"[101.8, 30.4]",0.0,Bethany England,Regular Play,Chelsea FCW,Left Center Forward,0.05078466,Normal,Right Foot,Open Play,0,0,101.8,30.4,20.576685836159335,0.34324161564582417
4555,2,68,"[97.7, 48.9]",0.0,Guro Reiten,From Throw In,Chelsea FCW,Left Midfield,0.021558732,Normal,Left Foot,Open Play,1,0,97.7,48.9,24.010414407085932,0.3081485114466128
4556,2,70,"[104.2, 21.7]",0.0,Ramona Bachmann,Regular Play,Chelsea FCW,Right Center Forward,0.030497208,Normal,Right Foot,Open Play,0,0,104.2,21.7,24.177055238386664,0.21876951258564778
4557,2,71,"[98.6, 41.6]",0.0,Maria Thorisdottir,From Throw In,Chelsea FCW,Left Center Midfield,0.06282109,Normal,Left Foot,Open Play,1,0,98.6,41.6,21.459729728027803,0.3676259978445814
4558,2,72,"[108.6, 31.1]",0.0,Erin Cuthbert,From Corner,Chelsea FCW,Right Midfield,0.03244654,Normal,Left Foot,Open Play,1,0,108.6,31.1,14.462710672622892,0.4410983470884098
4559,2,72,"[105.8, 31.0]",0.0,Erin Cuthbert,From Corner,Chelsea FCW,Right Midfield,0.021686591,Normal,Right Foot,Open Play,1,0,105.8,31.0,16.811900546934012,0.4027534110876924
4560,2,77,"[118.6, 41.2]",0.0,Sophie Louise Ingle,From Throw In,Chelsea FCW,Right Center Midfield,0.9069312,Normal,Right Foot,Open Play,1,1,118.6,41.2,1.8439088914585835,2.4149503129080645
4561,2,81,"[115.0, 28.9]",0.0,Ramona Bachmann,Regular Play,Chelsea FCW,Right Center Forward,0.13154532,Normal,Left Foot,Open Play,0,0,115.0,28.9,12.174152947946729,0.29379366006662055
4562,2,84,"[113.2, 31.7]",0.0,Drew Spence,Regular Play,Chelsea FCW,Left Center Forward,0.21950936,Normal,Left Foot,Open Play,0,0,113.2,31.7,10.729864864013898,0.5019017156616826
4563,2,87,"[94.3, 33.2]",0.0,Maria Thorisdottir,From Throw In,Chelsea FCW,Left Center Midfield,0.037339706,Normal,Right Foot,Open Play,1,0,94.3,33.2,26.58439391823707,0.2893050454297026
4564,2,88,"[119.0, 31.0]",0.0,Erin Cuthbert,From Corner,Chelsea FCW,Right Midfield,0.046126515,Normal,Right Foot,Open Play,0,0,119.0,31.0,9.055385138137417,0.12062366858010054
4565,1,6,"[103.6, 42.7]",1.0,Kim Little,Regular Play,Arsenal WFC,Left Defensive Midfield,0.103811145,Normal,Right Foot,Open Play,1,0,103.6,42.7,16.62077013859467,0.46694666101857124
4566,1,10,"[107.0, 37.0]",1.0,Bethany Mead,From Throw In,Arsenal WFC,Left Wing,0.035421968,Normal,Head,Open Play,0,0,107.0,37.0,13.341664064126334,0.5707132601893592
4567,1,14,"[95.5, 29.3]",0.0,Bethany Mead,From Free Kick,Arsenal WFC,Left Wing,0.05738604,Normal,Right Foot,Free Kick,0,0,95.5,29.3,26.734621747838514,0.2734768434946446
4568,1,16,"[106.8, 25.9]",0.0,Bethany Mead,Regular Play,Arsenal WFC,Left Wing,0.034857962,Normal,Right Foot,Open Play,0,0,106.8,25.9,19.31450232338385,0.28755950759590393
4569,1,17,"[95.8, 47.5]",0.0,Jordan Nobbs,Regular Play,Arsenal WFC,Center Attacking Midfield,0.021554071,Normal,Right Foot,Open Play,0,0,95.8,47.5,25.335548148796782,0.2999847395573665
4570,1,18,"[103.0, 32.6]",0.0,Kit Graham,Regular Play,Tottenham Hotspur Women,Right Center Forward,0.30531758,Normal,Left Foot,Open Play,0,0,103.0,32.6,18.540765895722863,0.3933170641636175
4571,1,25,"[80.7, 42.0]",0.0,Rianna Dean,From Free Kick,Arsenal WFC,Left Center Forward,0.01050489,Normal,Right Foot,Open Play,0,0,80.7,42.0,39.350857678073545,0.20234860232964835
4572,1,26,"[109.8, 27.2]",0.0,Vivianne Miedema,From Free Kick,Arsenal WFC,Center Forward,0.024603987,Normal,Left Foot,Open Play,0,0,109.8,27.2,16.367040050051816,0.31329439935899633
4573,1,26,"[110.8, 35.0]",1.0,Jennifer Patricia Beattie,From Corner,Arsenal WFC,Left Center Back,0.023448644,Normal,Head,Open Play,0,0,110.8,35.0,10.470912090166742,0.6661390038542585
