,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,outcome,first_time
173,2,94,"[112.4, 55.2]",,Emily Louise van Egmond,From Free Kick,West Ham United LFC,Center Attacking Midfield,0.014757275,Normal,Right Foot,Open Play,Post,True
174,1,1,"[113.5, 52.2]",1.0,Jessica Naz,Regular Play,Tottenham Hotspur Women,Center Forward,0.05668291,Normal,Right Foot,Open Play,Blocked,False
175,1,3,"[107.2, 48.2]",,Christen Annemarie Press,Regular Play,Manchester United,Left Wing,0.33553258,Normal,Right Foot,Open Play,Saved,True
176,1,8,"[107.8, 40.4]",,Ella Toone,From Throw In,Manchester United,Center Attacking Midfield,0.21260023,Normal,Left Foot,Open Play,Goal,True
177,1,14,"[103.7, 35.3]",1.0,Christen Annemarie Press,From Throw In,Manchester United,Center Forward,0.058827184000000005,Normal,Right Foot,Open Play,Off T,False
178,1,17,"[96.9, 29.3]",,Katie Zelem,From Free Kick,Manchester United,Left Defensive Midfield,0.06340395,Normal,Right Foot,Free Kick,Blocked,False
179,1,18,"[113.4, 45.9]",,Christen Annemarie Press,From Corner,Manchester United,Center Forward,0.21309169,Normal,Head,Open Play,Goal,False
180,1,28,"[86.7, 47.5]",,Ella Toone,From Free Kick,Tottenham Hotspur Women,Center Attacking Midfield,0.013649527000000002,Normal,Right Foot,Open Play,Off T,True
181,1,30,"[111.7, 41.4]",,Jessica Sigsworth,Regular Play,Manchester United,Right Wing,0.12271112,Half Volley,Left Foot,Open Play,Goal,True
182,1,35,"[108.6, 30.1]",,Kirsty Hanson,Regular Play,Manchester United,Left Wing,0.15194122000000002,Normal,Left Foot,Open Play,Saved Off Target,False
183,1,39,"[98.5, 28.5]",,Lucy Staniforth,From Free Kick,Manchester United,Right Defensive Midfield,0.046142550000000004,Normal,Right Foot,Open Play,Off T,True
184,2,47,"[108.0, 39.8]",,Ella Toone,Other,Manchester United,Center Attacking Midfield,0.76,Normal,Right Foot,Penalty,Goal,False
185,2,58,"[98.7, 50.3]",,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.020794895,Normal,Left Foot,Open Play,Saved,False
186,2,59,"[98.2, 32.5]",,Christen Annemarie Press,From Throw In,Manchester United,Center Forward,0.039979834000000006,Normal,Left Foot,Open Play,Saved,False
187,2,60,"[94.7, 38.3]",1.0,Kit Graham,Regular Play,Tottenham Hotspur Women,Center Defensive Midfield,0.027544137000000003,Normal,Left Foot,Open Play,Blocked,False
188,2,61,"[107.4, 32.7]",,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.13545445,Normal,Left Foot,Open Play,Blocked,True
189,2,66,"[106.8, 53.5]",,Kirsty Hanson,From Counter,Manchester United,Right Wing,0.081543684,Normal,Right Foot,Open Play,Saved,False
190,2,76,"[101.0, 49.8]",,Ella Toone,Regular Play,Manchester United,Left Center Midfield,0.08727947600000001,Normal,Right Foot,Open Play,Saved,True
191,2,76,"[103.3, 39.1]",,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.15797096,Normal,Left Foot,Open Play,Off T,True
192,2,77,"[108.4, 34.0]",1.0,Leah Galton,Regular Play,Manchester United,Left Wing,0.1881699,Volley,Left Foot,Open Play,Off T,True
193,2,79,"[99.2, 46.7]",,Kirsty Hanson,Regular Play,Manchester United,Right Wing,0.036797326000000005,Normal,Left Foot,Open Play,Saved,False
194,2,92,"[94.5, 38.2]",,Alanna Stephanie Kennedy,From Free Kick,Tottenham Hotspur Women,Right Center Back,0.0744696,Normal,Right Foot,Free Kick,Goal,False
195,1,0,"[101.8, 20.8]",,Martha Thomas,From Counter,West Ham United LFC,Center Forward,0.025225172,Normal,Right Foot,Open Play,Off T,False
196,1,3,"[56.2, 29.2]",,Adriana Kristina Leon,From Free Kick,Birmingham City WFC,Left Wing,0.026124810000000002,Half Volley,Right Foot,Open Play,Saved,False
197,1,8,"[101.9, 41.8]",,Claudia Walker,From Counter,Birmingham City WFC,Center Forward,0.34005216,Normal,Right Foot,Open Play,Goal,False
198,1,15,"[112.3, 49.7]",,Alisha Lehmann,Regular Play,West Ham United LFC,Right Wing,0.21569917,Normal,Right Foot,Open Play,Saved,True
199,1,21,"[118.1, 49.5]",,Sarah Emma Mayling,From Free Kick,Birmingham City WFC,Right Midfield,0.0518574,Half Volley,Right Foot,Open Play,Post,True
200,1,21,"[110.9, 38.4]",1.0,Jamie-Lee Napier,From Free Kick,Birmingham City WFC,Left Midfield,0.19701307,Normal,Right Foot,Open Play,Off T,True
201,1,23,"[109.4, 33.7]",,Adriana Kristina Leon,From Corner,West Ham United LFC,Left Wing,0.08248441000000001,Volley,Right Foot,Open Play,Saved,True
202,1,26,"[108.8, 29.9]",,Jamie-Lee Napier,Regular Play,Birmingham City WFC,Left Midfield,0.19643323000000001,Normal,Right Foot,Open Play,Saved,False
203,1,35,"[107.1, 41.8]",1.0,Gilly Louise Scarlett Flaherty,From Corner,West Ham United LFC,Right Center Back,0.019785885,Normal,Head,Open Play,Blocked,False
204,1,35,"[104.4, 33.7]",,Adriana Kristina Leon,From Corner,West Ham United LFC,Left Wing,0.02695706,Volley,Right Foot,Open Play,Off T,True
205,1,42,"[113.8, 42.0]",,Martha Thomas,From Free Kick,West Ham United LFC,Center Forward,0.117123134,Normal,Head,Open Play,Blocked,False
206,2,46,"[90.0, 32.2]",,Christie Murray,From Throw In,Birmingham City WFC,Center Defensive Midfield,0.022128612000000002,Normal,Right Foot,Open Play,Saved Off Target,False
207,2,50,"[85.5, 33.8]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.012872688,Normal,Right Foot,Open Play,Post,False
208,2,52,"[103.6, 37.3]",,Alisha Lehmann,Regular Play,West Ham United LFC,Left Wing,0.10534803,Normal,Right Foot,Open Play,Off T,True
209,2,55,"[97.5, 38.0]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.038458157,Normal,Right Foot,Open Play,Saved,False
210,2,58,"[98.8, 48.7]",,Adriana Kristina Leon,Regular Play,Birmingham City WFC,Right Wing,0.05913799300000001,Normal,Left Foot,Open Play,Saved,False
211,2,60,"[94.3, 32.3]",,Martha Thomas,Regular Play,West Ham United LFC,Center Forward,0.054423940000000004,Normal,Right Foot,Open Play,Off T,False
212,2,72,"[110.1, 38.3]",,Emily Louise van Egmond,From Free Kick,West Ham United LFC,Left Center Midfield,0.23646711,Normal,Head,Open Play,Goal,False
213,2,74,"[100.1, 41.0]",,Kenza Dali,Regular Play,West Ham United LFC,Right Center Midfield,0.08542618,Normal,Right Foot,Open Play,Off T,True
214,2,85,"[108.5, 31.0]",,Adriana Kristina Leon,From Counter,West Ham United LFC,Left Wing,0.2852443,Normal,Left Foot,Open Play,Off T,False
215,2,91,"[106.7, 41.2]",1.0,Harriet Scott,From Throw In,Birmingham City WFC,Right Back,0.11471283400000001,Normal,Head,Open Play,Off T,False
216,1,0,"[102.4, 33.9]",,Jill Roord,From Free Kick,Arsenal WFC,Left Center Midfield,0.024968766,Half Volley,Right Foot,Open Play,Off T,False
217,1,8,"[100.5, 52.0]",1.0,Katie McCabe,From Corner,Arsenal WFC,Left Back,0.016764436,Normal,Left Foot,Open Play,Off T,True
218,1,11,"[114.6, 39.8]",,Vivianne Miedema,From Free Kick,Arsenal WFC,Center Forward,0.32167515,Volley,Left Foot,Open Play,Off T,True
219,1,12,"[113.9, 30.1]",,Kim Little,Regular Play,Arsenal WFC,Right Center Midfield,0.21413574,Normal,Left Foot,Open Play,Blocked,False
220,1,14,"[117.0, 48.6]",1.0,Jennifer Patricia Beattie,From Corner,Arsenal WFC,Left Center Back,0.046044048000000004,Normal,Head,Open Play,Blocked,False
221,1,16,"[102.2, 24.5]",,Caitlin Jade Foord,Regular Play,Arsenal WFC,Left Wing,0.02340493,Normal,Right Foot,Open Play,Blocked,False
222,1,18,"[107.1, 46.9]",,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.068305604,Half Volley,Left Foot,Open Play,Blocked,False
223,1,19,"[108.1, 22.2]",,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.021867106,Normal,Right Foot,Open Play,Saved,False
224,1,20,"[107.9, 40.1]",,Kim Little,Other,Arsenal WFC,Right Center Midfield,0.76,Normal,Right Foot,Penalty,Saved,False
225,1,23,"[111.2, 29.5]",,Vivianne Miedema,Regular Play,Arsenal WFC,Center Forward,0.17962404,Normal,Right Foot,Open Play,Off T,False
226,1,29,"[97.7, 43.5]",,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.06025742,Normal,Left Foot,Open Play,Saved,False
227,1,30,"[106.8, 25.1]",,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.042763833,Normal,Left Foot,Open Play,Off T,True
228,1,31,"[104.5, 31.3]",,Caitlin Jade Foord,Regular Play,Arsenal WFC,Left Wing,0.11151927,Normal,Right Foot,Open Play,Blocked,True
229,1,31,"[89.5, 41.3]",,Leah Williamson,Regular Play,Arsenal WFC,Right Center Back,0.01569861,Normal,Right Foot,Open Play,Saved,False
230,1,34,"[114.0, 33.0]",,Leah Williamson,From Corner,Arsenal WFC,Right Center Back,0.03755761,Backheel,Left Foot,Open Play,Blocked,True
231,1,42,"[111.4, 36.4]",1.0,Leah Williamson,From Free Kick,Arsenal WFC,Right Center Back,0.09242706,Normal,Head,Open Play,Off T,False
232,2,46,"[106.9, 42.9]",,Caitlin Jade Foord,From Free Kick,Arsenal WFC,Left Wing,0.049918808,Half Volley,Right Foot,Open Play,Blocked,False
233,2,47,"[84.9, 44.2]",,Mollie Green,Regular Play,Birmingham City WFC,Left Center Midfield,0.010909359,Normal,Right Foot,Open Play,Blocked,False
234,2,56,"[103.8, 26.6]",,Bethany Mead,From Free Kick,Arsenal WFC,Right Wing,0.033732466,Normal,Right Foot,Open Play,Blocked,False
235,2,56,"[112.9, 42.7]",1.0,Caitlin Jade Foord,From Free Kick,Arsenal WFC,Left Wing,0.25075635,Normal,Head,Open Play,Goal,False
236,2,58,"[110.3, 39.5]",,Jill Roord,From Free Kick,Arsenal WFC,Left Center Midfield,0.14983122000000001,Normal,Head,Open Play,Saved,False
237,2,60,"[95.0, 37.8]",,Bethany Mead,From Throw In,Arsenal WFC,Right Wing,0.036707334,Normal,Right Foot,Open Play,Saved,False
238,2,60,"[107.0, 51.2]",,Vivianne Miedema,From Counter,Arsenal WFC,Center Forward,0.1811429,Normal,Right Foot,Open Play,Saved,False
239,2,61,"[100.9, 45.9]",,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.04251233,Normal,Right Foot,Open Play,Goal,True
240,2,65,"[106.3, 53.8]",,Lisa Evans,From Throw In,Arsenal WFC,Right Back,0.037456837,Normal,Right Foot,Open Play,Saved,True
241,2,66,"[101.1, 39.2]",,Kim Little,From Corner,Arsenal WFC,Right Center Midfield,0.06514976,Normal,Left Foot,Open Play,Off T,False
242,2,77,"[99.2, 42.4]",,Christie Murray,From Free Kick,Birmingham City WFC,Center Defensive Midfield,0.056782365,Normal,Left Foot,Open Play,Saved,False
243,2,80,"[98.9, 58.2]",1.0,Emma Rose Kelly,Regular Play,Birmingham City WFC,Right Midfield,0.018505009000000003,Normal,Left Foot,Open Play,Blocked,False
244,2,82,"[90.2, 37.1]",,Malin Gut,From Throw In,Arsenal WFC,Center Defensive Midfield,0.023255276000000002,Normal,Right Foot,Open Play,Blocked,False
245,2,83,"[110.4, 37.7]",1.0,Danielle van de Donk,From Corner,Arsenal WFC,Left Wing,0.066458784,Normal,Head,Open Play,Off T,False
246,2,85,"[109.5, 32.2]",,Malin Gut,Regular Play,Arsenal WFC,Center Defensive Midfield,0.23566313,Normal,Right Foot,Open Play,Saved,False
247,2,85,"[100.5, 42.4]",,Jordan Nobbs,Regular Play,Arsenal WFC,Right Wing,0.08046643,Normal,Right Foot,Open Play,Blocked,False
248,2,86,"[107.9, 40.0]",,Kim Little,Other,Arsenal WFC,Right Center Midfield,0.76,Normal,Right Foot,Penalty,Goal,False
249,2,93,"[89.3, 28.9]",,Claudia Walker,From Throw In,Birmingham City WFC,Center Forward,0.013095055000000001,Normal,Right Foot,Open Play,Saved,False
250,1,2,"[98.5, 49.0]",,Brooke Chaplen,Regular Play,Birmingham City WFC,Left Wing,0.052996498,Normal,Right Foot,Open Play,Off T,False
251,1,6,"[102.0, 43.7]",1.0,Brooke Chaplen,Regular Play,Reading WFC,Left Wing,0.06312469999999999,Normal,Left Foot,Open Play,Off T,False
252,1,7,"[94.6, 53.7]",,Angharad James,From Throw In,Reading WFC,Right Center Midfield,0.02805394,Half Volley,Right Foot,Open Play,Off T,True
253,1,12,"[96.0, 28.5]",1.0,Claudia Walker,From Counter,Birmingham City WFC,Center Forward,0.018337546,Normal,Right Foot,Open Play,Off T,False
254,1,12,"[85.6, 32.3]",,Jessica Fishlock,From Goal Kick,Reading WFC,Center Defensive Midfield,0.00974929,Normal,Right Foot,Open Play,Saved,False
255,1,27,"[108.0, 39.7]",1.0,Rachel Corsie,From Free Kick,Birmingham City WFC,Left Center Back,0.026118405,Normal,Head,Open Play,Saved Off Target,False
256,1,31,"[101.6, 54.1]",,Angharad James,Other,Reading WFC,Right Center Midfield,0.023481064000000003,Normal,Right Foot,Open Play,Blocked,True
257,1,38,"[117.2, 17.4]",,Brooke Chaplen,From Free Kick,Reading WFC,Left Wing,0.060990144,Normal,Right Foot,Free Kick,Post,False
258,1,42,"[104.4, 48.6]",,Angharad James,From Corner,Reading WFC,Right Center Midfield,0.15035455,Normal,Right Foot,Open Play,Off T,True
259,1,43,"[88.7, 44.3]",,Jessica Fishlock,From Free Kick,Reading WFC,Center Defensive Midfield,0.011476595000000001,Normal,Right Foot,Open Play,Blocked,False
260,1,45,"[97.6, 22.8]",,Jessica Fishlock,From Corner,Reading WFC,Center Defensive Midfield,0.012747961,Normal,Right Foot,Open Play,Blocked,False
261,1,46,"[93.3, 45.3]",,Angharad James,Regular Play,Reading WFC,Right Center Midfield,0.023061046,Normal,Right Foot,Open Play,Saved,False
262,2,54,"[96.0, 41.5]",,Mollie Green,Regular Play,Birmingham City WFC,Center Attacking Midfield,0.029996952,Normal,Right Foot,Open Play,Blocked,False
263,2,57,"[101.0, 27.9]",1.0,Brooke Chaplen,From Free Kick,Reading WFC,Left Wing,0.06174171,Normal,Left Foot,Open Play,Off T,False
264,2,60,"[102.6, 17.9]",1.0,Fara Williams,From Throw In,Reading WFC,Left Center Midfield,0.016129322,Normal,Right Foot,Open Play,Wayward,False
265,2,64,"[95.6, 14.0]",,Fara Williams,From Free Kick,Reading WFC,Left Center Midfield,0.07067277,Normal,Right Foot,Free Kick,Saved,False
266,2,66,"[100.8, 56.5]",,Emma Mitchell,From Free Kick,Reading WFC,Left Back,0.06474477000000001,Normal,Left Foot,Free Kick,Blocked,False
267,2,66,"[110.5, 43.4]",1.0,Lauren Bruton,From Free Kick,Reading WFC,Right Wing,0.04870376,Normal,Head,Open Play,Off T,False
268,2,68,"[90.8, 27.9]",,Emma Mitchell,Regular Play,Reading WFC,Left Back,0.015653506,Normal,Left Foot,Open Play,Off T,False
269,2,69,"[96.0, 57.1]",,Natasha Harding,From Throw In,Reading WFC,Right Back,0.021595946,Normal,Right Foot,Open Play,Saved,False
270,2,69,"[115.5, 38.8]",,Lauren Bruton,From Throw In,Reading WFC,Right Wing,0.43726203,Normal,Right Foot,Open Play,Post,True
271,2,71,"[107.3, 44.3]",,Claudia Walker,Regular Play,Birmingham City WFC,Right Center Forward,0.1608387,Normal,Left Foot,Open Play,Goal,True
272,2,78,"[104.0, 40.0]",1.0,Angharad James,From Throw In,Reading WFC,Right Center Midfield,0.009696866,Normal,Head,Open Play,Saved Off Target,False
273,2,79,"[96.2, 51.5]",,Danielle Carter,From Throw In,Reading WFC,Right Center Forward,0.028309837,Normal,Right Foot,Open Play,Blocked,False
274,2,87,"[113.8, 48.8]",1.0,Natasha Harding,Regular Play,Reading WFC,Left Center Forward,0.034974013000000005,Normal,Head,Open Play,Off T,False
275,1,4,"[99.0, 41.1]",,Marisa Ewers,From Corner,Aston Villa,Center Defensive Midfield,0.03223095,Half Volley,Right Foot,Open Play,Off T,True
276,1,11,"[102.7, 51.4]",,Stine Larsen,Regular Play,Aston Villa,Right Wing,0.036293216,Normal,Right Foot,Open Play,Blocked,False
277,1,13,"[113.5, 34.6]",1.0,Chloe Arthur,From Corner,Aston Villa,Left Center Midfield,0.036593843,Normal,Head,Open Play,Wayward,False
278,1,18,"[107.3, 37.7]",,Ramona Petzelberger,From Corner,Aston Villa,Right Center Midfield,0.032284435,Normal,Head,Open Play,Blocked,False
279,1,21,"[102.3, 47.7]",,Shania Hayles,From Throw In,Aston Villa,Center Forward,0.18976292,Normal,Right Foot,Open Play,Saved,False
280,1,25,"[96.9, 27.5]",,Mollie Green,Regular Play,Birmingham City WFC,Right Center Midfield,0.019051006000000002,Normal,Right Foot,Open Play,Saved,False
281,1,28,"[111.6, 48.7]",1.0,Marisa Ewers,Regular Play,Aston Villa,Center Defensive Midfield,0.022861797000000003,Normal,Head,Open Play,Wayward,False
282,1,30,"[106.5, 27.4]",,Mollie Green,Regular Play,Birmingham City WFC,Right Center Midfield,0.12566333,Normal,Left Foot,Open Play,Saved,False
283,1,36,"[77.2, 42.7]",,Mollie Green,From Counter,Birmingham City WFC,Right Center Midfield,0.011656224000000001,Normal,Right Foot,Open Play,Off T,False
284,1,38,"[113.7, 31.3]",,Emma Rose Kelly,From Free Kick,Birmingham City WFC,Left Midfield,0.06516908,Normal,Head,Open Play,Blocked,False
285,1,44,"[113.3, 35.1]",1.0,Stine Larsen,From Free Kick,Aston Villa,Right Wing,0.0801272,Normal,Head,Open Play,Off T,False
286,2,46,"[103.3, 53.1]",,Mollie Green,From Throw In,Aston Villa,Right Center Midfield,0.024683451000000002,Volley,Right Foot,Open Play,Off T,True
287,2,48,"[94.4, 57.2]",,Chloe Mccarron,From Corner,Birmingham City WFC,Left Center Midfield,0.010672989,Normal,Right Foot,Open Play,Off T,False
288,2,52,"[110.5, 28.3]",,Marisa Ewers,From Free Kick,Aston Villa,Center Defensive Midfield,0.03855615,Volley,Right Foot,Open Play,Off T,True
289,2,56,"[95.8, 26.3]",,Chloe Arthur,Regular Play,Aston Villa,Left Center Midfield,0.014228825,Half Volley,Right Foot,Open Play,Off T,False
290,2,57,"[93.3, 47.5]",1.0,Jodie Hutton,Regular Play,Aston Villa,Left Wing,0.012860885,Normal,Left Foot,Open Play,Blocked,False
291,2,68,"[108.7, 46.7]",,Nadine Hanssen,From Throw In,Aston Villa,Right Center Midfield,0.054890060000000004,Volley,Right Foot,Open Play,Blocked,True
292,2,69,"[105.1, 39.4]",,Marisa Ewers,From Corner,Aston Villa,Center Defensive Midfield,0.043578222,Volley,Right Foot,Open Play,Off T,True
293,2,71,"[108.8, 41.3]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.11796112,Normal,Right Foot,Open Play,Goal,False
294,2,78,"[109.5, 29.8]",,Emma Follis,From Throw In,Aston Villa,Right Midfield,0.059891604,Half Volley,Right Foot,Open Play,Wayward,True
295,2,78,"[96.8, 34.4]",,Caroline Siems,From Throw In,Aston Villa,Left Back,0.049336616,Normal,Right Foot,Open Play,Off T,True
296,2,91,"[95.3, 20.0]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.024282288000000003,Normal,Right Foot,Open Play,Off T,False
297,1,5,"[107.5, 38.6]",,Sarah Emma Mayling,From Corner,Birmingham City WFC,Right Midfield,0.09918636,Normal,Right Foot,Open Play,Off T,True
298,1,7,"[92.4, 46.4]",,Carla Humphrey,From Free Kick,Bristol City WFC,Center Attacking Midfield,0.01614769,Normal,Right Foot,Open Play,Blocked,False
299,1,10,"[109.7, 40.0]",,Carla Humphrey,From Throw In,Bristol City WFC,Center Attacking Midfield,0.2649705,Volley,Right Foot,Open Play,Blocked,True
300,1,12,"[97.9, 10.3]",,Aimee Palmer,From Free Kick,Bristol City WFC,Right Defensive Midfield,0.099990405,Normal,Right Foot,Free Kick,Blocked,False
301,1,13,"[110.9, 37.3]",,Claudia Walker,From Free Kick,Birmingham City WFC,Center Forward,0.099789076,Normal,Right Foot,Open Play,Blocked,False
302,1,15,"[113.7, 43.2]",1.0,Rachel Corsie,From Corner,Birmingham City WFC,Left Center Back,0.1445356,Normal,Head,Open Play,Goal,False
303,1,25,"[98.0, 53.6]",,Charlie Wellings,Regular Play,Bristol City WFC,Right Wing,0.027042298000000003,Half Volley,Right Foot,Open Play,Off T,False
304,1,29,"[99.9, 50.3]",,Sarah Emma Mayling,From Free Kick,Birmingham City WFC,Right Midfield,0.013419224,Volley,Right Foot,Open Play,Off T,True
305,1,31,"[112.4, 40.7]",,Mollie Green,From Throw In,Birmingham City WFC,Right Center Midfield,0.31682557,Normal,Right Foot,Open Play,Goal,True
306,1,33,"[112.4, 51.9]",1.0,Claudia Walker,From Counter,Birmingham City WFC,Center Forward,0.15031813,Normal,Right Foot,Open Play,Saved,False
307,1,34,"[100.6, 41.7]",,Mollie Green,From Counter,Birmingham City WFC,Right Center Midfield,0.07372985,Normal,Right Foot,Open Play,Blocked,True
308,1,34,"[103.8, 38.0]",,Mollie Green,From Counter,Birmingham City WFC,Right Center Midfield,0.08275459,Normal,Left Foot,Open Play,Saved,True
309,2,49,"[99.5, 18.7]",,Claudia Walker,Regular Play,Birmingham City WFC,Center Forward,0.018186048,Normal,Right Foot,Open Play,Goal,False
310,2,64,"[108.0, 40.1]",,Christie Murray,Other,Birmingham City WFC,Center Defensive Midfield,0.76,Normal,Right Foot,Penalty,Goal,False
311,2,72,"[114.6, 38.2]",,Abbi Grant,From Corner,Birmingham City WFC,Left Midfield,0.1329989,Normal,Head,Open Play,Saved,False
312,2,75,"[109.6, 40.6]",1.0,Rachel Corsie,From Free Kick,Birmingham City WFC,Left Center Back,0.03559256,Normal,Head,Open Play,Saved,False
313,2,76,"[102.9, 57.0]",,Ebony Salmon,From Free Kick,Bristol City WFC,Right Wing,0.016227167,Normal,Right Foot,Open Play,Blocked,False
314,2,86,"[98.2, 26.3]",1.0,Emma Bissell,From Throw In,Bristol City WFC,Left Wing,0.02180441,Normal,Right Foot,Open Play,Saved,False
315,2,95,"[113.3, 58.6]",1.0,Ebony Salmon,From Throw In,Bristol City WFC,Right Wing,0.021256804,Normal,Right Foot,Open Play,Saved,False
316,2,97,"[113.6, 58.9]",1.0,Ebony Salmon,Regular Play,Birmingham City WFC,Right Wing,0.015775593,Normal,Right Foot,Open Play,Saved,False
